Platform id,Platform name,Investment name,Sec id,Management type,Asset class,Investment type,Base currency,Management description,Growth proportion,Redemption period,Performance fee description,Investment description,Pds url,Fund manager,Fund issuer,Date requested,Date added,Backfill series ticker,Backfill series name,Entry fee,Exit fee,Management fee,Rebate,Total expense ratio,Admin fee,Action fee description,Requested by,Date removed,Exchange,Manager Full name,Manager Email,Manager Website,Manager Description,Issuer Full name,Issuer Email,Issuer Website,Issuer Description
VAN4013.AU,Vanguard Ethically Cons Intl ShrsIdxNZDH,Vanguard Ethically Conscious International Shares Index Fund (NZD),F0000113BA,Managed Funds,International equities,Open-End Fund,NZD,Passive - index,0.0,3,,"The Fund provides exposure to many of the world's largest companies listed in major developed countries. It offers low-cost access to a broadly diversified range of securities that excludes companies with significant business activities involving fossil fuels, nuclear power, alcohol, tobacco, gambling, weapons, adult entertainment and a conduct related screen based on severe controversies. The Fund is hedged to New Zealand dollars so the value of the Fund is relatively unaffected by currency fluctuations for New Zealand investors.",https://www.vanguard.com.au/adviser/products/en/list/overview,Vanguard (Australia),Vanguard (Australia),2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0005,"MSCI World ex Australia Index (net div., NZD)",0.001,0.001,0.0026,,0.0026,,,,,,Vanguard Investments Australia Ltd,clientservices@vanguard.com.au,www.vanguard.com.au,"Founded in 1975, Vanguard is the world's second largest fund manager, managing over USD 10 trillion in assets globally.",Vanguard Investments Australia Ltd,clientservices@vanguard.com.au,www.vanguard.com.au,"Founded in 1975, Vanguard is the world's second largest fund manager, managing over USD 10 trillion in assets globally."
VAN8175.AU,Vanguard Ethically Cons Intl Shrs Idx,Vanguard Ethically Conscious International Shares Index Fund,F0000113B8,Managed Funds,International equities,Open-End Fund,AUD,Passive - index,0.0,2,,"The FTSE Developed ex Australia ex Non-renewable Energy, Vice Products and Weapons Index comprises securities (shares) listed on the exchanges of the world's major developed economies. The index excludes companies with significant business activities involving fossil fuels, alcohol, tobacco, gambling, military weapons and civilian firearms, nuclear power and adult entertainment. Details of the benchmark methodology can be accessed by visiting www.ftserussell.com.",https://www.vanguard.com.au/adviser/products/en/list/overview,Vanguard (Australia),Vanguard (Australia),2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0031,"MSCI World ex Australia Index (Net div., AUD)",0.0007,0.0007,0.002,,0.002,,,,,,Vanguard Investments Australia Ltd,clientservices@vanguard.com.au,www.vanguard.com.au,"Founded in 1975, Vanguard is the world's second largest fund manager, managing over USD 10 trillion in assets globally.",Vanguard Investments Australia Ltd,clientservices@vanguard.com.au,www.vanguard.com.au,"Founded in 1975, Vanguard is the world's second largest fund manager, managing over USD 10 trillion in assets globally."
DFA0009.AU,Dimensional Global Core Equity AUD Hgd,Dimensional Global Core Equity Trust (AUD hedged),F000002BMN,Managed Funds,International equities,Open-End Fund,AUD,Hybrid - index and tilts,0.0,7,,"Ordinarily, the Trust will invest in a diversified market-wide portfolio of securities associated with approved developed markets (excluding Australia). Eligible securities for the strategy include securities of companies and Real Estate Investment Trusts (REITs) and REIT-like entities listed on approved developed markets (excluding Australia).",https://au.dimensional.com/funds,DFA Australia,DFA Australia,2020-12-01 00:00:00,2021-01-01 00:00:00,,,0.0012,0.0012,0.00361,,0.00361,,,,,,Dimensional Fund Advisors (Australia),,www.au.dimensional.com,"Founded in 1981, utilising research from Nobel laureates, Dimensional manages over USD 1.3 trillion globally.",Dimensional Fund Advisors (Australia),,www.au.dimensional.com,"Founded in 1981, utilising research from Nobel laureates, Dimensional manages over USD 1.3 trillion globally."
SPLINZ50,SuperLife Invest NZ Top 50 Fund,SuperLife Invest NZ Top 50 Fund,F0000172SW,Managed Funds,Australasian equities,Open-End Fund,,Passive - index,0.0,10,,"Invests in New Zealand shares and designed to track the return (before tax, fees and other expenses) on the S&P/NZX 50 Portfolio Index.",https://www.superlife.co.nz/investment,Smartshares,Smartshares,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0001,S&P/NZX 50 Portfolio Index (Gross with ICs),,,0.0049,,0.0049,,,,,,Smartshares Limited,,,,Smartshares Limited,,,
SUSM.LN,iShares MSCI EM SRI UCITS ETF,iShares MSCI EM SRI UCITS ETF (SUSM),F00000XI35,Listed Securities,International equities,Exchange-Traded Fund,USD,Passive - index,0.0,5,,"The Fund seeks to track the performance of an index composed of emerging markets ESG (environmental, social and governance) screened companies.",https://www.ishares.com/uk/individual/en/products/etf-investments,BlackRock Ireland,BlackRock Ireland,2020-12-01 00:00:00,2021-01-01 00:00:00,,,0.011933989209774676,0.011933989209774676,0.0025,,0.0025,,,,,London Stock Exchange,BlackRock Asset Management Ireland,,www.ishares.com,iShares funds are powered by the expert portfolio and risk management of BlackRock. BlackRock managed over USD 6.47 trillion in assets on behalf of investors worldwide.,BlackRock Asset Management Ireland,,www.ishares.com,iShares funds are powered by the expert portfolio and risk management of BlackRock. BlackRock managed over USD 6.47 trillion in assets on behalf of investors worldwide.
HARNZABF,Harbour NZ Index Shares Fund,Harbour NZ Index Shares Fund,F00000V989,Managed Funds,Australasian equities,Open-End Fund,NZD,Hybrid - index and tilts,0.0,3,,"This Fund is designed to track the S&P/NZX50 Portfolio Index. This index contains the top 50 companies listed on the NZX, but with a 5% cap on each company. Prior to 1 April 2021, this fund was formerly the Harbour NZ Advanced Beta Fund.",https://www.harbourasset.co.nz/our-funds/,Harbour,Harbour,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0001,S&P/NZX 50 Portfolio Index (Gross with ICs),0,0,0.0013,0.0011,0.0009,0.0007000000000000001,,,,,Harbour Asset Management Ltd,contactus@harbourasset.co.nz,www.harbourasset.co.nz,An experienced New Zealand based investment manager with more than NZD 7 billion in assets under management.,Harbour Asset Management Ltd,contactus@harbourasset.co.nz,www.harbourasset.co.nz,An experienced New Zealand based investment manager with more than NZD 7 billion in assets under management.
HARSNS,Harbour Sustainable NZ Shares Fund,Harbour Sustainable NZ Shares Fund,F0000175CP,Managed Funds,Australasian equities,Open-End Fund,NZD,Hybrid - index and tilts,0.0,3,,"This Fund is designed to track the S&P/NZX50 Portfolio Index, with exclusions to companies that are exposed to large carbon emitters, alcohol, gambling, munitions, adult entertainment, nuclear armaments, firearms, tobacco and recreational cannabis, child labour and companies with human and animal right violations. There will also be positive and negative tilts to the remaining companies based on Harbour’s proprietary Corporate Behaviour Score, which has been a core part of Harbour's equity investment processes for over a decade.",https://www.harbourasset.co.nz/our-funds/,Harbour,Harbour,2021-06-15 00:00:00,2021-08-01 00:00:00,BMK0001,S&P/NZX 50 Portfolio Index (Gross with ICs),0,0,0.0017000000000000001,0.0016,0.0009,0.0008,,,,,Harbour Asset Management Ltd,contactus@harbourasset.co.nz,www.harbourasset.co.nz,An experienced New Zealand based investment manager with more than NZD 7 billion in assets under management.,Harbour Asset Management Ltd,contactus@harbourasset.co.nz,www.harbourasset.co.nz,An experienced New Zealand based investment manager with more than NZD 7 billion in assets under management.
VWO.US,Vanguard FTSE Emerging Markets ETF,Vanguard FTSE Emerging Markets ETF,FEUSA04ADG,Listed Securities,International equities,Exchange-Traded Fund,USD,Passive - index,0.0,5,,"The investment seeks to track the performance of a benchmark index that measures the investment return of stocks issued by companies located in emerging market countries. The Fund employs an indexing investment approach designed to track the performance of the FTSE Emerging Markets All Cap China A Inclusion Index. It invests by sampling the index, meaning that it holds a broadly diversified collection of securities that, in the aggregate, approximates the index in terms of key characteristics.",https://investor.vanguard.com/investment-products/list/etfs,Vanguard,Vanguard,2020-12-01 00:00:00,2021-01-01 00:00:00,,,0,0,0.0006,,0.0006,,,,,New York Stock Exchange,Vanguard Investments,,,,Vanguard Investments,,,
VAN8287,Vanguard Intl Shs Sel Exclusions IdxNZDH,Vanguard International Shares Select Exclusions Index Fund (NZD),F00000YN4F,Managed Funds,International equities,Open-End Fund,NZD,Passive - index,0.0,4,,"The Fund holds all of the securities in the index most of the time, allowing for individual security weightings to vary marginally from the index from time to time. The Fund may hold securities that have been removed from or are expected to be included in the index. The Fund also holds forward foreign exchange contracts and may invest in futures contracts.",https://www.vanguard.com.au/adviser/products/en/list/overview,Vanguard (Australia),Vanguard (Australia),2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0016,NZX NZL Govt Stk GR NZD,0.0008,0.0008,0.0026,,0.0026,,,,,,Vanguard Investments Australia Ltd,clientservices@vanguard.com.au,www.vanguard.com.au,"Founded in 1975, Vanguard is the world's second largest fund manager, managing over USD 10 trillion in assets globally.",Vanguard Investments Australia Ltd,clientservices@vanguard.com.au,www.vanguard.com.au,"Founded in 1975, Vanguard is the world's second largest fund manager, managing over USD 10 trillion in assets globally."
HARAER,Harbour Australasian Equity Fund,Harbour Australasian Equity Fund,F00000GVHM,Managed Funds,Australasian equities,Open-End Fund,NZD,Active - Self described,0.0,3,,The Fund provides actively managed exposure to New Zealand and Australian listed equities. This fund has a growth-oriented active investment management approach to generate alpha (return over the benchmark) for investors.,https://www.harbourasset.co.nz/our-funds/,Harbour,Harbour,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,0.0107,0.0014,0.0093,,,,,,Harbour Asset Management Ltd,contactus@harbourasset.co.nz,www.harbourasset.co.nz,An experienced New Zealand based investment manager with more than NZD 7 billion in assets under management.,Harbour Asset Management Ltd,contactus@harbourasset.co.nz,www.harbourasset.co.nz,An experienced New Zealand based investment manager with more than NZD 7 billion in assets under management.
COLGGBF,Colchester Global Government Bond PIE Fund,Colchester Global Government Bond PIE Fund,F0000173L3,Managed Funds,International fixed interest,Open-End Fund,NZD,,0.0,2,,The Fund invests in The Colchester Global Bond Enhanced Currency Fund – NZD Hedged Accumulation Class – Z Shares. The Fund aims to achieve favourable income and capital returns from a globally diversified portfolio of primarily sovereign debt or debt-like securities and currencies. An associated objective is the preservation and enhancement of principal.,https://iisolutions.co.nz/fund-hosting/our-funds/,Colchester Global,IIS,2021-09-14 00:00:00,2021-11-01 00:00:00,BMK0256,Simulated series: Colchester Global Government Bond PIE,,,0.0077,0.0015,0.006200000000000001,,,louisa.yandle@consilium.co.nz,,,Colchester Global Investors,,www.colchesterglobal.com,,FundRock NZ Limited,contact@iisolutions.co.nz,,
HARCFI,Harbour NZ Core FI Fund,Harbour NZ Core Fixed Interest Fund,F00000MJ9J,Managed Funds,New Zealand fixed interest,Open-End Fund,NZD,Active - Self described,0.0,3,,The Fund is an actively managed investment grade bond fund that invests mainly in New Zealand government and corporate fixed interest securities.,https://www.harbourasset.co.nz/our-funds/,Harbour,Harbour,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,0.0063,0.0013,0.005,,,,,,Harbour Asset Management Ltd,contactus@harbourasset.co.nz,www.harbourasset.co.nz,An experienced New Zealand based investment manager with more than NZD 7 billion in assets under management.,Harbour Asset Management Ltd,contactus@harbourasset.co.nz,www.harbourasset.co.nz,An experienced New Zealand based investment manager with more than NZD 7 billion in assets under management.
MAMTF,Milford Trans-Tasman Equity Fund,Milford Trans-Tasman Equity Fund,F0AUS072F5,Managed Funds,Australasian equities,Open-End Fund,NZD,Active - self described,0.0,2,,Capital growth by out-performing a mix of two relevant share market indices over a minimum of five years.,https://milfordasset.com/what-we-offer/investment-funds,Milford Asset Management,Milford Asset Management,2020-12-01 00:00:00,2021-01-01 00:00:00,,,0.0016,0.0016,0.0105,,0.0105,,,,,,Milford Asset Management Ltd,Email: info@milfordasset.com,www.milfordasset.com,,Milford Asset Management Ltd,Email: info@milfordasset.com,www.milfordasset.com,
BENWGIFN,Bentham Global Income Fund NZD,Bentham Global Income Fund (NZD),F00000T0HI,Managed Funds,International fixed interest,Open-End Fund,NZD,Active - Self described,0.0,5,,"The Fund invests in global credit and fixed interest markets. The underlying fund's investments include, but are not limited to, Australian and global hybrid securities, global high yield bonds, global syndicated loans, investment grade securities, global capital securities, asset backed securities, equities and derivatives. SAA guidelines are 90 to 100% in underlying fund and 0 to 10% in Cash.",https://www.benthamam.com.au/funds/overview/,Bentham Asset Management,Bentham Asset Management,2020-12-01 00:00:00,2021-01-01 00:00:00,,,0.0038,0.0038,0.0077,,0.0077,,,,,,Bentham Asset Management,,www.benthamam.com.au,,Bentham Asset Management,,www.benthamam.com.au,
CIM8680.AU,Capital Group New World (AU),Capital Group New World Fund,F00000YGKJ,Managed Funds,International equities,Open-End Fund,AUD,Active - media descriptions,0.0,5,,To achieve long-term growth of capital by investing in common stocks of companies with significant exposure to countries with developing economies and/or markets. Many of these countries may be referred to as emerging countries or emerging markets. The Fund may also invest in debt securities of issuers with exposure to these countries.,https://www.capitalgroup.com/adviser/au/en/funds/fund-finder.html,Capital International,Capital International,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0021,MSCI ACWI Index (net div.),0,0,0.0085,,0.0085,,,louisa.yandle@consilium.co.nz,,,Capital International (Australia),,www.capitalgroup.com/au/en/,,Capital International (Australia),,www.capitalgroup.com/au/en/,
